task_id,stage,stage_label,sample_index,label,embedding_1,embedding_2
gue_mouse_0,residual,Anchor-relative residuals,69,0,-1.0299172401428223,19.513498306274414
gue_mouse_0,residual,Anchor-relative residuals,70,1,-4.2125396728515625,4.323208332061768
gue_mouse_0,residual,Anchor-relative residuals,71,0,8.162348747253418,4.068124771118164
gue_mouse_0,residual,Anchor-relative residuals,72,1,-10.057924270629883,6.219171524047852
gue_mouse_0,residual,Anchor-relative residuals,73,0,-5.874487400054932,-16.918840408325195
gue_mouse_0,residual,Anchor-relative residuals,74,0,-1.861853003501892,-26.177574157714844
gue_mouse_0,residual,Anchor-relative residuals,75,1,-10.088277816772461,30.811595916748047
gue_mouse_0,residual,Anchor-relative residuals,76,0,6.59639835357666,-24.44166374206543
gue_mouse_0,residual,Anchor-relative residuals,77,1,-7.862085819244385,5.448479175567627
gue_mouse_0,residual,Anchor-relative residuals,78,1,10.47062873840332,0.1841038167476654
gue_mouse_0,residual,Anchor-relative residuals,79,1,-12.484899520874023,32.77345275878906
gue_mouse_0,residual,Anchor-relative residuals,80,1,-4.145200729370117,7.536978244781494
gue_mouse_0,residual,Anchor-relative residuals,81,1,-12.446928024291992,29.113582611083984
gue_mouse_0,residual,Anchor-relative residuals,82,0,-2.549576759338379,-18.377399444580078
gue_mouse_0,residual,Anchor-relative residuals,83,0,7.02046537399292,26.98775863647461
gue_mouse_0,residual,Anchor-relative residuals,84,1,-5.697328090667725,7.184301853179932
gue_mouse_0,residual,Anchor-relative residuals,85,1,4.579046726226807,23.96636390686035
gue_mouse_0,residual,Anchor-relative residuals,86,1,-2.2466647624969482,34.293731689453125
gue_mouse_0,residual,Anchor-relative residuals,87,1,15.253668785095215,-28.8696231842041
gue_mouse_0,residual,Anchor-relative residuals,88,1,-6.630876064300537,36.614662170410156
gue_mouse_0,residual,Anchor-relative residuals,89,0,-1.4410532712936401,-19.921545028686523
gue_mouse_0,residual,Anchor-relative residuals,90,1,-6.710388660430908,32.8816032409668
gue_mouse_0,residual,Anchor-relative residuals,91,1,-3.4475748538970947,28.420223236083984
gue_mouse_0,residual,Anchor-relative residuals,92,0,7.586501598358154,-16.68056297302246
gue_mouse_0,residual,Anchor-relative residuals,93,0,9.493424415588379,-2.4947903156280518
gue_mouse_0,residual,Anchor-relative residuals,94,1,-16.810617446899414,23.61271858215332
gue_mouse_0,residual,Anchor-relative residuals,95,1,0.7673549056053162,10.270647048950195
gue_mouse_0,residual,Anchor-relative residuals,96,0,9.492966651916504,-25.30347442626953
gue_mouse_0,residual,Anchor-relative residuals,97,0,15.192940711975098,-12.173845291137695
gue_mouse_0,residual,Anchor-relative residuals,98,1,-15.795184135437012,32.60146713256836
gue_mouse_0,residual,Anchor-relative residuals,99,0,-2.016763687133789,-23.338088989257812
gue_mouse_0,residual,Anchor-relative residuals,100,1,-8.018264770507812,-19.9622859954834
gue_mouse_0,residual,Anchor-relative residuals,101,1,-9.533600807189941,19.749229431152344
gue_mouse_0,residual,Anchor-relative residuals,102,1,3.074434757232666,13.716856002807617
gue_mouse_0,residual,Anchor-relative residuals,103,1,1.4585765600204468,-22.408939361572266
gue_mouse_0,residual,Anchor-relative residuals,104,0,-5.332437992095947,15.800651550292969
gue_mouse_0,residual,Anchor-relative residuals,105,1,-8.13624382019043,38.627071380615234
gue_mouse_0,residual,Anchor-relative residuals,106,1,3.1513500213623047,15.550130844116211
gue_mouse_0,residual,Anchor-relative residuals,107,1,-6.4612135887146,40.342716217041016
gue_mouse_0,residual,Anchor-relative residuals,108,0,-4.853453159332275,-22.044836044311523
gue_mouse_0,residual,Anchor-relative residuals,109,0,15.059322357177734,-13.475722312927246
gue_mouse_0,residual,Anchor-relative residuals,110,0,9.99106502532959,-14.291755676269531
gue_mouse_0,residual,Anchor-relative residuals,111,0,8.263570785522461,6.574043273925781
gue_mouse_0,residual,Anchor-relative residuals,112,1,-5.49062967300415,39.027122497558594
gue_mouse_0,residual,Anchor-relative residuals,113,0,-8.448923110961914,-28.356243133544922
gue_mouse_0,residual,Anchor-relative residuals,114,1,-10.442856788635254,25.023906707763672
gue_mouse_0,residual,Anchor-relative residuals,115,0,2.493872880935669,-30.99765968322754
gue_mouse_0,residual,Anchor-relative residuals,116,1,10.611950874328613,-27.970659255981445
gue_mouse_0,residual,Anchor-relative residuals,117,0,7.160141944885254,16.011991500854492
gue_mouse_0,residual,Anchor-relative residuals,118,1,3.9047231674194336,34.68424987792969
gue_mouse_0,residual,Anchor-relative residuals,119,1,-14.443727493286133,25.111438751220703
gue_mouse_0,residual,Anchor-relative residuals,120,1,-1.9469467401504517,41.23138427734375
gue_mouse_0,residual,Anchor-relative residuals,121,0,-9.280030250549316,-20.82052993774414
gue_mouse_0,residual,Anchor-relative residuals,122,0,8.03627872467041,-3.5948593616485596
gue_mouse_0,residual,Anchor-relative residuals,123,1,-15.559664726257324,27.147510528564453
gue_mouse_0,residual,Anchor-relative residuals,124,0,-11.005382537841797,29.844770431518555
gue_mouse_0,residual,Anchor-relative residuals,125,0,-1.1540480852127075,8.228500366210938
gue_mouse_0,residual,Anchor-relative residuals,126,1,-0.6326650977134705,-20.91447639465332
gue_mouse_0,residual,Anchor-relative residuals,127,0,1.4009391069412231,-18.687908172607422
gue_mouse_0,residual,Anchor-relative residuals,128,1,5.507606506347656,0.6116671562194824
gue_mouse_0,residual,Anchor-relative residuals,129,0,1.9300768375396729,-23.74452781677246
gue_mouse_0,residual,Anchor-relative residuals,130,1,-6.996441841125488,28.169240951538086
gue_mouse_0,residual,Anchor-relative residuals,131,1,3.8190572261810303,-25.572093963623047
gue_mouse_0,residual,Anchor-relative residuals,132,0,3.369535446166992,-13.407271385192871
gue_mouse_0,residual,Anchor-relative residuals,133,1,8.159863471984863,-4.643203258514404
gue_mouse_0,residual,Anchor-relative residuals,134,0,5.530473232269287,1.5140219926834106
gue_mouse_0,residual,Anchor-relative residuals,135,1,2.594520330429077,-19.06072235107422
gue_mouse_0,residual,Anchor-relative residuals,136,1,-0.6129987835884094,36.79467010498047
gue_mouse_0,residual,Anchor-relative residuals,137,1,-1.0810357332229614,7.579604148864746
gue_mouse_0,residual,Anchor-relative residuals,138,1,-11.146238327026367,11.039649963378906
gue_mouse_0,residual,Anchor-relative residuals,139,0,3.1584079265594482,-17.384485244750977
gue_mouse_0,residual,Anchor-relative residuals,140,1,-14.24658489227295,30.123172760009766
gue_mouse_0,residual,Anchor-relative residuals,141,1,-1.9586799144744873,34.46820831298828
gue_mouse_0,residual,Anchor-relative residuals,142,1,16.221284866333008,-9.800644874572754
gue_mouse_0,residual,Anchor-relative residuals,143,1,4.561277389526367,-18.386350631713867
gue_mouse_0,residual,Anchor-relative residuals,144,1,0.09365130215883255,8.700682640075684
gue_mouse_0,residual,Anchor-relative residuals,145,0,5.739192485809326,-28.427873611450195
gue_mouse_0,residual,Anchor-relative residuals,146,0,-0.5718215703964233,-31.3406982421875
gue_mouse_0,residual,Anchor-relative residuals,147,1,0.6978593468666077,27.989896774291992
gue_mouse_0,residual,Anchor-relative residuals,148,1,5.35153865814209,1.1469743251800537
gue_mouse_0,residual,Anchor-relative residuals,149,0,-11.538056373596191,-23.492488861083984
gue_mouse_0,residual,Anchor-relative residuals,150,1,3.0453262329101562,6.0281243324279785
gue_mouse_0,residual,Anchor-relative residuals,151,0,6.363150119781494,-15.29548454284668
gue_mouse_0,residual,Anchor-relative residuals,152,0,-1.2600160837173462,-25.10922622680664
gue_mouse_0,residual,Anchor-relative residuals,153,0,-7.510788440704346,28.774322509765625
gue_mouse_0,residual,Anchor-relative residuals,154,1,-8.288603782653809,38.87310791015625
gue_mouse_0,residual,Anchor-relative residuals,155,0,5.066688060760498,-24.279369354248047
gue_mouse_0,residual,Anchor-relative residuals,156,1,-2.802966833114624,32.928794860839844
gue_mouse_0,residual,Anchor-relative residuals,157,1,-11.795162200927734,25.654691696166992
gue_mouse_0,residual,Anchor-relative residuals,158,0,10.823348999023438,-21.592056274414062
gue_mouse_0,residual,Anchor-relative residuals,159,0,-8.794766426086426,5.081949710845947
gue_mouse_0,residual,Anchor-relative residuals,160,0,1.4274219274520874,-21.302167892456055
gue_mouse_0,residual,Anchor-relative residuals,161,0,1.298989176750183,24.10474967956543
gue_mouse_0,residual,Anchor-relative residuals,162,0,1.8084791898727417,-18.414812088012695
gue_mouse_0,residual,Anchor-relative residuals,163,1,-0.03117731772363186,-7.861129283905029
gue_mouse_0,residual,Anchor-relative residuals,164,1,-0.16347534954547882,36.83324432373047
gue_mouse_0,residual,Anchor-relative residuals,165,0,5.1646037101745605,-3.731468915939331
gue_mouse_0,residual,Anchor-relative residuals,166,1,-14.784920692443848,27.4488525390625
gue_mouse_0,residual,Anchor-relative residuals,167,1,-1.275079369544983,-8.185160636901855
gue_mouse_0,residual,Anchor-relative residuals,168,0,19.621376037597656,-14.664144515991211
gue_mouse_0,residual,Anchor-relative residuals,169,0,4.137763500213623,-26.965742111206055
gue_mouse_0,residual,Anchor-relative residuals,170,0,6.964292526245117,-25.9226016998291
gue_mouse_0,residual,Anchor-relative residuals,171,0,-5.989453315734863,9.46899127960205
gue_mouse_0,residual,Anchor-relative residuals,172,1,-1.3177621364593506,28.057968139648438
gue_mouse_0,residual,Anchor-relative residuals,173,0,13.54394245147705,-25.036624908447266
gue_mouse_0,residual,Anchor-relative residuals,174,1,-5.939966201782227,31.26180648803711
gue_mouse_0,residual,Anchor-relative residuals,175,0,0.8330206274986267,-28.460134506225586
gue_mouse_0,residual,Anchor-relative residuals,176,1,4.244112491607666,10.528660774230957
gue_mouse_0,residual,Anchor-relative residuals,177,1,2.643348217010498,22.924848556518555
gue_mouse_0,residual,Anchor-relative residuals,178,0,-5.39205265045166,-23.908390045166016
gue_mouse_0,residual,Anchor-relative residuals,179,1,-9.64261531829834,28.898481369018555
gue_mouse_0,residual,Anchor-relative residuals,180,1,-0.4896731674671173,29.174331665039062
gue_mouse_0,residual,Anchor-relative residuals,181,1,-9.132465362548828,35.146583557128906
gue_mouse_0,residual,Anchor-relative residuals,182,0,1.8691556453704834,-28.532655715942383
gue_mouse_0,residual,Anchor-relative residuals,183,1,-1.6865593194961548,-7.333261966705322
gue_mouse_0,residual,Anchor-relative residuals,184,0,-7.338653087615967,10.828146934509277
gue_mouse_0,residual,Anchor-relative residuals,185,0,0.05505392700433731,-15.135737419128418
gue_mouse_0,residual,Anchor-relative residuals,186,0,-2.1095898151397705,-30.88658332824707
gue_mouse_0,residual,Anchor-relative residuals,187,0,8.72258472442627,-17.484102249145508
gue_mouse_0,residual,Anchor-relative residuals,188,0,6.622933387756348,-23.79889488220215
gue_mouse_0,residual,Anchor-relative residuals,189,1,6.279878616333008,-11.884747505187988
gue_mouse_0,residual,Anchor-relative residuals,190,1,-3.543358564376831,6.970444202423096
gue_mouse_0,residual,Anchor-relative residuals,191,0,-2.499478340148926,-22.07014274597168
gue_mouse_0,residual,Anchor-relative residuals,192,0,-11.725909233093262,20.890939712524414
gue_mouse_0,residual,Anchor-relative residuals,193,0,-3.383404016494751,-17.566585540771484
gue_mouse_0,residual,Anchor-relative residuals,194,1,-4.868270397186279,24.859878540039062
gue_mouse_0,residual,Anchor-relative residuals,195,1,-0.43128424882888794,30.376686096191406
gue_mouse_0,residual,Anchor-relative residuals,196,0,3.7631309032440186,-11.701284408569336
gue_mouse_0,residual,Anchor-relative residuals,197,0,8.846061706542969,-13.220566749572754
gue_mouse_0,residual,Anchor-relative residuals,198,1,-13.504328727722168,30.036293029785156
gue_mouse_0,residual,Anchor-relative residuals,199,0,3.6961565017700195,-22.757617950439453
gue_mouse_0,residual,Anchor-relative residuals,200,1,13.085350036621094,-26.413610458374023
gue_mouse_0,residual,Anchor-relative residuals,201,0,8.595101356506348,-20.016862869262695
gue_mouse_0,residual,Anchor-relative residuals,202,0,15.380627632141113,-10.54377555847168
gue_mouse_0,residual,Anchor-relative residuals,203,0,-1.6071842908859253,-31.18785858154297
gue_mouse_0,residual,Anchor-relative residuals,204,0,7.970123291015625,-8.999983787536621
gue_mouse_0,residual,Anchor-relative residuals,205,0,-7.144428253173828,2.678968667984009
gue_mouse_0,residual,Anchor-relative residuals,206,1,-5.0727972984313965,7.3826704025268555
gue_mouse_0,residual,Anchor-relative residuals,207,0,16.079383850097656,-24.5570125579834
gue_mouse_0,residual,Anchor-relative residuals,208,1,-4.781786918640137,31.052743911743164
gue_mouse_0,residual,Anchor-relative residuals,209,0,5.499937534332275,-23.488874435424805
gue_mouse_0,residual,Anchor-relative residuals,210,0,0.03980023413896561,-30.720731735229492
gue_mouse_0,residual,Anchor-relative residuals,211,1,-0.15590409934520721,35.35580062866211
gue_mouse_0,residual,Anchor-relative residuals,212,1,-8.238659858703613,16.928564071655273
gue_mouse_0,residual,Anchor-relative residuals,213,1,-16.0546817779541,32.15058135986328
gue_mouse_0,residual,Anchor-relative residuals,214,0,1.5254199504852295,-14.495234489440918
gue_mouse_0,residual,Anchor-relative residuals,215,0,5.276996612548828,-20.97737693786621
gue_mouse_0,residual,Anchor-relative residuals,216,0,7.2485270500183105,-29.367576599121094
gue_mouse_0,residual,Anchor-relative residuals,217,1,-14.499458312988281,30.280752182006836
gue_mouse_0,residual,Anchor-relative residuals,218,1,-12.835949897766113,30.692041397094727
gue_mouse_0,residual,Anchor-relative residuals,219,1,-7.502505779266357,8.170727729797363
gue_mouse_0,residual,Anchor-relative residuals,220,0,-10.392471313476562,-17.3239803314209
gue_mouse_0,residual,Anchor-relative residuals,221,1,-4.38904333114624,38.51311492919922
gue_mouse_0,residual,Anchor-relative residuals,222,1,-0.7060095071792603,34.830421447753906
gue_mouse_0,residual,Anchor-relative residuals,223,0,-6.80613374710083,-21.894500732421875
gue_mouse_0,residual,Anchor-relative residuals,224,0,6.437933444976807,1.689329743385315
gue_mouse_0,residual,Anchor-relative residuals,225,0,-3.0619163513183594,12.131963729858398
gue_mouse_0,residual,Anchor-relative residuals,226,1,1.1073594093322754,3.233759880065918
gue_mouse_0,residual,Anchor-relative residuals,227,0,5.418198585510254,-14.677815437316895
gue_mouse_0,residual,Anchor-relative residuals,228,1,-2.4783976078033447,35.592777252197266
gue_mouse_0,residual,Anchor-relative residuals,229,0,17.828954696655273,-22.360952377319336
gue_mouse_0,residual,Anchor-relative residuals,230,0,12.078302383422852,-20.336610794067383
gue_mouse_0,residual,Anchor-relative residuals,231,0,-6.936581611633301,14.992393493652344
gue_mouse_0,residual,Anchor-relative residuals,232,1,-11.702244758605957,31.247068405151367
gue_mouse_0,residual,Anchor-relative residuals,233,0,-4.82041072845459,-12.680784225463867
gue_mouse_0,residual,Anchor-relative residuals,234,0,2.4654250144958496,-21.824434280395508
gue_mouse_0,residual,Anchor-relative residuals,235,1,4.2528605461120605,-13.064602851867676
gue_mouse_0,residual,Anchor-relative residuals,236,0,6.027740001678467,-31.11459732055664
gue_mouse_0,residual,Anchor-relative residuals,237,1,-10.366806030273438,37.943450927734375
gue_mouse_0,residual,Anchor-relative residuals,238,1,-2.149001121520996,27.912731170654297
gue_mouse_0,residual,Anchor-relative residuals,239,0,9.032054901123047,6.146672248840332
gue_mouse_0,residual,Anchor-relative residuals,240,0,-8.929133415222168,9.419464111328125
gue_mouse_0,residual,Anchor-relative residuals,241,0,13.841628074645996,-18.243688583374023
gue_mouse_0,residual,Anchor-relative residuals,242,1,-2.4067225456237793,27.3543758392334
gue_mouse_0,residual,Anchor-relative residuals,243,0,9.020220756530762,-19.064067840576172
gue_mouse_0,residual,Anchor-relative residuals,244,1,2.021942138671875,1.0070725679397583
gue_mouse_0,residual,Anchor-relative residuals,245,1,-8.621747016906738,24.171377182006836
gue_mouse_0,residual,Anchor-relative residuals,246,1,-11.338862419128418,27.89045524597168
gue_mouse_0,residual,Anchor-relative residuals,247,1,-13.41003131866455,26.7808895111084
gue_mouse_0,residual,Anchor-relative residuals,248,1,-7.79362678527832,-17.067039489746094
gue_mouse_0,residual,Anchor-relative residuals,249,0,-5.169364929199219,-14.845762252807617
gue_mouse_0,residual,Anchor-relative residuals,250,1,3.5508575439453125,4.27627420425415
gue_mouse_0,residual,Anchor-relative residuals,251,0,0.05027269199490547,-29.36849021911621
gue_mouse_0,residual,Anchor-relative residuals,252,0,1.6896181106567383,-11.602591514587402
gue_mouse_0,residual,Anchor-relative residuals,253,1,-7.153911113739014,25.344863891601562
gue_mouse_0,residual,Anchor-relative residuals,254,1,-1.474485993385315,19.27505111694336
gue_mouse_0,residual,Anchor-relative residuals,255,0,-8.785177230834961,6.733597278594971
gue_mouse_0,residual,Anchor-relative residuals,256,0,-6.9290924072265625,-13.799537658691406
gue_mouse_0,residual,Anchor-relative residuals,257,0,7.414676666259766,-11.0210599899292
gue_mouse_0,residual,Anchor-relative residuals,258,0,-6.290597438812256,12.689568519592285
gue_mouse_0,residual,Anchor-relative residuals,259,1,2.1675169467926025,11.648630142211914
gue_mouse_0,residual,Anchor-relative residuals,260,0,3.70404052734375,-15.826665878295898
gue_mouse_0,residual,Anchor-relative residuals,261,1,-7.935669422149658,31.137083053588867
gue_mouse_0,residual,Anchor-relative residuals,262,1,12.915971755981445,-14.687020301818848
gue_mouse_0,residual,Anchor-relative residuals,263,1,3.576547145843506,15.955676078796387
gue_mouse_0,residual,Anchor-relative residuals,264,1,-12.84429931640625,25.417903900146484
gue_mouse_0,residual,Anchor-relative residuals,265,1,-2.2349488735198975,5.442934989929199
gue_mouse_0,residual,Anchor-relative residuals,266,0,-0.3299662470817566,-24.408109664916992
gue_mouse_0,residual,Anchor-relative residuals,267,1,-3.9766643047332764,31.55286407470703
gue_mouse_0,residual,Anchor-relative residuals,268,0,11.151297569274902,-18.12885093688965
gue_mouse_0,residual,Anchor-relative residuals,269,0,-2.0647313594818115,26.039352416992188
gue_mouse_0,residual,Anchor-relative residuals,270,0,17.217424392700195,-19.661081314086914
gue_mouse_0,residual,Anchor-relative residuals,271,0,7.1048688888549805,-15.980313301086426
gue_mouse_0,residual,Anchor-relative residuals,272,0,2.4621787071228027,-16.109310150146484
gue_mouse_0,residual,Anchor-relative residuals,273,0,2.063371181488037,-10.161125183105469
gue_mouse_0,residual,Anchor-relative residuals,274,1,-4.353056907653809,36.175323486328125
gue_mouse_0,residual,Anchor-relative residuals,275,0,-7.745792865753174,-26.007789611816406
gue_mouse_0,residual,Anchor-relative residuals,276,0,-0.34751635789871216,19.3883113861084
gue_mouse_0,residual,Anchor-relative residuals,277,1,-2.7802224159240723,41.36253356933594
gue_mouse_0,residual,Anchor-relative residuals,278,1,-3.03387451171875,-25.49298095703125
gue_mouse_0,residual,Anchor-relative residuals,279,1,-0.23068515956401825,-22.872278213500977
gue_mouse_0,residual,Anchor-relative residuals,280,0,0.6928468346595764,35.786075592041016
gue_mouse_0,residual,Anchor-relative residuals,281,1,-15.353747367858887,24.399444580078125
gue_mouse_0,residual,Anchor-relative residuals,282,0,1.4415314197540283,-29.84632682800293
gue_mouse_0,residual,Anchor-relative residuals,283,1,-6.521215915679932,32.12763214111328
gue_mouse_0,residual,Anchor-relative residuals,284,0,7.584789276123047,-14.172927856445312
gue_mouse_0,residual,Anchor-relative residuals,285,1,0.0909651443362236,11.657876968383789
gue_mouse_0,residual,Anchor-relative residuals,286,0,2.1254732608795166,-19.77583122253418
gue_mouse_0,residual,Anchor-relative residuals,287,1,-11.99289321899414,-22.520177841186523
gue_mouse_0,residual,Anchor-relative residuals,288,1,-0.4978211522102356,7.079139709472656
gue_mouse_0,residual,Anchor-relative residuals,289,0,6.082449913024902,-7.545995712280273
gue_mouse_0,residual,Anchor-relative residuals,290,0,-0.24783442914485931,-23.3314151763916
gue_mouse_0,residual,Anchor-relative residuals,291,0,-7.236281394958496,15.296080589294434
gue_mouse_0,residual,Anchor-relative residuals,292,0,2.453554153442383,-9.35095500946045
gue_mouse_0,residual,Anchor-relative residuals,293,0,18.073667526245117,-20.489105224609375
gue_mouse_0,residual,Anchor-relative residuals,294,1,-2.034137725830078,36.309326171875
gue_mouse_0,residual,Anchor-relative residuals,295,1,2.5987462997436523,30.638525009155273
gue_mouse_0,residual,Anchor-relative residuals,296,0,-9.838945388793945,14.366950988769531
gue_mouse_0,residual,Anchor-relative residuals,297,1,-19.262521743774414,24.403491973876953
gue_mouse_0,residual,Anchor-relative residuals,298,0,-1.9690847396850586,-0.27263903617858887
gue_mouse_0,residual,Anchor-relative residuals,299,1,-10.08809757232666,-20.078350067138672
gue_mouse_0,residual,Anchor-relative residuals,300,1,-1.6552027463912964,35.08878707885742
gue_mouse_0,residual,Anchor-relative residuals,301,1,-4.480937480926514,36.973602294921875
gue_mouse_0,residual,Anchor-relative residuals,302,0,2.976897954940796,-24.72004508972168
gue_mouse_0,residual,Anchor-relative residuals,303,0,-0.6465493440628052,-17.83103370666504
gue_mouse_0,residual,Anchor-relative residuals,304,1,-9.586481094360352,11.919648170471191
gue_mouse_0,residual,Anchor-relative residuals,305,0,4.8529558181762695,-21.01572608947754
gue_mouse_0,residual,Anchor-relative residuals,306,1,4.271573066711426,-10.673372268676758
gue_mouse_0,residual,Anchor-relative residuals,307,1,-14.375022888183594,19.39080810546875
gue_mouse_0,residual,Anchor-relative residuals,308,0,3.8999876976013184,26.779682159423828
gue_mouse_0,residual,Anchor-relative residuals,309,1,-8.223750114440918,-22.593765258789062
gue_mouse_0,residual,Anchor-relative residuals,310,1,1.6411232948303223,22.9676570892334
gue_mouse_0,residual,Anchor-relative residuals,311,0,-11.452876091003418,-26.462291717529297
gue_mouse_0,residual,Anchor-relative residuals,312,0,10.006650924682617,-10.58143138885498
gue_mouse_0,residual,Anchor-relative residuals,313,1,1.4836726188659668,33.70292282104492
gue_mouse_0,residual,Anchor-relative residuals,314,1,-1.015041708946228,32.874671936035156
gue_mouse_0,residual,Anchor-relative residuals,315,1,-14.105061531066895,24.0538272857666
gue_mouse_0,residual,Anchor-relative residuals,316,0,0.07122942060232162,-25.51149559020996
gue_mouse_0,residual,Anchor-relative residuals,317,1,-13.600961685180664,22.222158432006836
gue_mouse_0,residual,Anchor-relative residuals,318,0,-9.80433464050293,14.292768478393555
gue_mouse_0,residual,Anchor-relative residuals,319,1,0.5519060492515564,30.517297744750977
gue_mouse_0,residual,Anchor-relative residuals,320,0,0.771600067615509,-6.916238784790039
gue_mouse_0,residual,Anchor-relative residuals,321,0,3.89888072013855,-20.493947982788086
gue_mouse_0,residual,Anchor-relative residuals,322,1,6.2383880615234375,7.528588771820068
gue_mouse_0,residual,Anchor-relative residuals,323,1,-9.504729270935059,32.390193939208984
gue_mouse_0,residual,Anchor-relative residuals,324,0,11.481293678283691,-19.80997657775879
gue_mouse_0,residual,Anchor-relative residuals,325,1,-3.123074769973755,40.28312301635742
gue_mouse_0,residual,Anchor-relative residuals,326,1,-9.156081199645996,-25.259775161743164
gue_mouse_0,residual,Anchor-relative residuals,327,0,5.652085304260254,-13.211655616760254
gue_mouse_0,residual,Anchor-relative residuals,328,0,8.392035484313965,-23.77007484436035
gue_mouse_0,residual,Anchor-relative residuals,329,1,2.9183156490325928,30.471574783325195
gue_mouse_0,residual,Anchor-relative residuals,330,0,10.93490982055664,-12.558329582214355
gue_mouse_0,residual,Anchor-relative residuals,331,0,9.36549186706543,-2.566962242126465
gue_mouse_0,residual,Anchor-relative residuals,332,1,-15.355422019958496,23.424264907836914
gue_mouse_0,residual,Anchor-relative residuals,333,0,-0.4924280643463135,-20.834774017333984
gue_mouse_0,residual,Anchor-relative residuals,334,0,5.855897426605225,-10.070178985595703
gue_mouse_0,residual,Anchor-relative residuals,335,1,8.890515327453613,-7.08884859085083
gue_mouse_0,residual,Anchor-relative residuals,336,0,-3.752816677093506,-28.38774299621582
gue_mouse_0,residual,Anchor-relative residuals,337,0,-14.925491333007812,23.041296005249023
gue_mouse_0,residual,Anchor-relative residuals,338,1,1.058296799659729,-15.821712493896484
gue_mouse_0,residual,Anchor-relative residuals,339,0,-1.8655755519866943,-0.8233675360679626
gue_mouse_0,residual,Anchor-relative residuals,340,1,-5.258182525634766,37.23855209350586
gue_mouse_0,residual,Anchor-relative residuals,341,1,5.419004440307617,-5.274081230163574
gue_mouse_0,residual,Anchor-relative residuals,342,0,-1.003945231437683,23.908679962158203
gue_mouse_0,residual,Anchor-relative residuals,343,1,-14.525930404663086,27.926061630249023
gue_mouse_0,residual,Anchor-relative residuals,344,0,7.288908958435059,-18.372146606445312
gue_mouse_0,residual,Anchor-relative residuals,345,0,-6.872960567474365,-24.629798889160156
gue_mouse_0,residual,Anchor-relative residuals,346,1,4.692521572113037,-3.5073354244232178
gue_mouse_0,residual,Anchor-relative residuals,347,1,6.563607692718506,11.923638343811035
gue_mouse_0,residual,Anchor-relative residuals,348,0,17.80875015258789,-14.064533233642578
gue_mouse_0,residual,Anchor-relative residuals,349,0,-9.304056167602539,9.910978317260742
gue_mouse_0,residual,Anchor-relative residuals,350,1,-3.085503578186035,35.57078170776367
gue_mouse_0,residual,Anchor-relative residuals,351,0,-0.6238448023796082,-15.67138671875
gue_mouse_0,residual,Anchor-relative residuals,352,0,0.3681248128414154,-13.464858055114746
gue_mouse_0,residual,Anchor-relative residuals,353,0,-1.659621000289917,-12.189576148986816
gue_mouse_0,residual,Anchor-relative residuals,354,0,-1.1692270040512085,8.472001075744629
gue_mouse_0,residual,Anchor-relative residuals,355,1,-0.629997730255127,27.149301528930664
gue_mouse_0,residual,Anchor-relative residuals,356,1,-5.1966938972473145,23.596864700317383
gue_mouse_0,residual,Anchor-relative residuals,357,0,11.173727035522461,-17.26934051513672
gue_mouse_0,residual,Anchor-relative residuals,358,0,16.863582611083984,-18.840145111083984
gue_mouse_0,residual,Anchor-relative residuals,359,0,6.863101005554199,-17.81472396850586
gue_mouse_0,residual,Anchor-relative residuals,360,1,1.0272719860076904,29.560894012451172
gue_mouse_0,residual,Anchor-relative residuals,361,1,-6.391664028167725,30.621814727783203
gue_mouse_0,residual,Anchor-relative residuals,362,1,-16.912860870361328,21.728023529052734
gue_mouse_0,residual,Anchor-relative residuals,363,0,-5.0537495613098145,17.017601013183594
gue_mouse_0,residual,Anchor-relative residuals,364,1,2.1239774227142334,-9.75847339630127
gue_mouse_0,residual,Anchor-relative residuals,365,1,-7.926201820373535,27.03618621826172
gue_mouse_0,residual,Anchor-relative residuals,366,1,-11.902111053466797,11.466102600097656
gue_mouse_0,residual,Anchor-relative residuals,367,0,11.866382598876953,-15.594548225402832
gue_mouse_0,residual,Anchor-relative residuals,368,1,-0.682830810546875,25.064807891845703
gue_mouse_0,residual,Anchor-relative residuals,369,0,10.324140548706055,-16.45701026916504
gue_mouse_0,residual,Anchor-relative residuals,370,0,-6.6923723220825195,8.884798049926758
gue_mouse_0,residual,Anchor-relative residuals,371,0,-7.414251327514648,7.176152229309082
gue_mouse_0,residual,Anchor-relative residuals,372,0,-0.2661524713039398,-27.65694236755371
gue_mouse_0,residual,Anchor-relative residuals,373,1,3.8837902545928955,35.91548156738281
gue_mouse_0,residual,Anchor-relative residuals,374,0,5.677755832672119,-29.672176361083984
gue_mouse_0,residual,Anchor-relative residuals,375,0,2.4700613021850586,29.093908309936523
gue_mouse_0,residual,Anchor-relative residuals,376,0,-10.895750999450684,22.9852294921875
gue_mouse_0,residual,Anchor-relative residuals,377,1,4.352519989013672,1.9805409908294678
gue_mouse_0,residual,Anchor-relative residuals,378,1,-12.367094993591309,28.874923706054688
gue_mouse_0,residual,Anchor-relative residuals,379,1,-5.706300258636475,24.74309730529785
gue_mouse_0,residual,Anchor-relative residuals,380,1,-4.082330226898193,35.76631164550781
gue_mouse_0,residual,Anchor-relative residuals,381,1,-5.448731422424316,33.772369384765625
gue_mouse_0,residual,Anchor-relative residuals,382,1,0.25752532482147217,-6.830019474029541
